,Date,Name,Tweet Processed,Language
2159,2018-10-30 08:22:51,Mai Mercado,"['forhandlinger', 'socialtilsyn', 'brudt', 'sammen', 'nuværende', 'tilsyn', 'grundlæggende', 'ok', 'regeringen', 'klar', 'skarpere', 'økonomisk', 'tilsyn', 'sanktioner', 'hjorthøjgaardsagen', 's', 'ønsker', 'driftsoverenskomst', 'kan', 'føre', 'afspecialisering', '#dkpol', '#dksocial']",da
2160,2018-10-09 13:24:24,Mai Mercado,"['søik', 'efterforsker', 'underslæb', 'mio', 'gå', 'udsatte', 'bunds', 'hvordan', 'kontrollen', 'svigte', 'så', 'år', 'hvem', 'kan', 'stilles', 'ansvar', 'hver', 'sten', 'vendt', '#dkpol', '#dksoc']",da
2161,2018-10-09 09:22:13,Mai Mercado,"['tager', 'ansvar', 'klimaet', 'tager', 'ansvar', 'næste', 'generationer', 'godt', 'udspil', 'regeringen', 'sammen', 'grønnere', 'fremtid', 'bla', 'får', 'billigere', 'grønne', 'biler', 'mere', 'frisk', 'luft', 'byerne', 'gode', 'konservative', 'resultater', 'konservativedk', '#dkpol', '#dkgreen']",da
2162,2018-10-06 16:39:56,Mai Mercado,"['mere', '1', 'år', 'siden', 'bennyandersen', 'sandhjemlose', 'kom', 'forslaget', 'systempause', 'udsatte', 'skaber', 'muligheden', 'give', 'pause', 'give', 'sammenhængende', 'indsats', 'så', 'tak', 'vedbliver', 'inspirere']",da
2163,2018-10-05 12:43:50,Mai Mercado,"['stor', '#overraskelse', 'mereteriisager', 'stopper', 'folketinget', 'ved', 'næste', 'valg', 'tak', 'godt', 'samarbejde', 'modspil', 'både', 'borgen', 'mfere', 'valgt', '#fyn', '#dkpol']",da
2164,2018-10-04 08:25:40,Mai Mercado,"['enig', 'df', 'ting', 'ser', 'modsætning', 'ml', 'kvalificeret', 'udenlandsk', 'arbejdskraft', 'sikre', 'flere', 'danskere', 'får', 'god', 'uddannelse', 'mangler', 'fx', 'blue', 'ocean', 'robotics', 'robotingeniører', 'tager', '5', 'år', 'uddanne', 'væksteventyret', '#dkpol']",da
2165,2018-10-02 10:36:05,Mai Mercado,"['enig', 'statsminister', 'larsløkke', 'vigtigt', 'tidlig', 'indsats', 'bryde', 'negative', 'sociale', 'arv', 'ser', 'frem', 'forhandle', '1000dagsprogrammet', '#dkpol', '#tidligindsats', '#første1000dage']",da
2166,2018-10-02 10:14:19,Mai Mercado,"['vej', '#folketinget', 'gudstjeneste', 'fulgtes', 'helle', 'bjerregaard', 'bupldk', 'pædagog', 'rødovre', 'kæmpe', 'tak', 'samtale', 'pædagogiske', 'læreplaner', 'andet', '#dkpol']",da
2167,2018-10-02 10:10:43,Mai Mercado,"['klar', 'ny', 'sæson', '#bedstehold', '#fantastiskekolleger', '#dkpol', '#ftlive']",da
2168,2018-10-02 08:02:42,Mai Mercado,"['gudstjeneste', 'godt', 'selskab', 'højt', 'humør', 'blixt', '22', 'dfmehd_mette', '#numedledsager', '#dkpol', '#skægogballade', '#omlidtseriøst']",da
2169,2018-10-02 06:04:18,Mai Mercado,"['startede', 'lige', '#brunsviger', 'p4fyn', 'så', 'starter', 'dagen', 'godt', '#brunsvigerambassadør']",da
2170,2018-10-02 05:21:49,Mai Mercado,"['enig', 'kæmpe', 'ja', 'tak', 'kvalificeret', 'udenlandsk', 'arbejdskraft', 'fordi', 'danmark', 'rigere']",da
2171,2018-09-30 09:40:37,Mai Mercado,"['fuglefløjt', 'bægerklang', 'fest', 'farver', 'hele', 'natten', 'lang', 'ved', 'pianomand', 'tak', 'fuldkommen', 'fantastisk', 'musik', 'kim']",da
2172,2018-09-22 09:50:37,Mai Mercado,"['stærk', 'tale', 'sorenpape', 'udsatte', 'børn', 'stærkere', 'sundhedsvæsen', 'væk', 'arveafgift', 'fortsat', 'stram', 'udlændingepolitik', '#papepower', '#dkpol']",da
2173,2018-09-22 08:52:50,Mai Mercado,"['så', '#klr18', 'igang']",da
2174,2018-09-04 09:14:06,Mai Mercado,"['fejret', 'ulla', 'claus', 'nordjysk', 'kagemand', 'sker', 'flødeskum', 'familieguf', 'siger', 'larsclilleholt', '#brunsvigerambassadør']",da
2175,2018-09-04 07:22:53,Mai Mercado,[],und
2176,2018-09-04 07:22:01,Mai Mercado,"['ltf', 'forbudt', 'dag', 'virkelig', 'god', 'nyhed', '#papepower', '#dkpol']",da
2177,2018-08-29 10:45:22,Mai Mercado,"['stærkt', 'thorkild_olesen']",da
2178,2018-08-27 09:56:48,Mai Mercado,"['godt', 'indlæg', 'majbritberlau']",da
2179,2018-08-17 19:39:48,Mai Mercado,"['rigtig', 'godt', 'indlæg', 'frivillighed', 'faglighed', '#dkpol']",da
2180,2018-08-17 19:35:45,Mai Mercado,"['francois', 'zimeray', 'engageret', 'dygtig', 'ambassadør', 'danmark', 'husker', 'bevægede', 'tale', 'nørrebro', 'terrorangrebet', 'krudttønden', 'tak', 'rigtig', 'godt', 'samarbejde']",da
2181,2018-07-29 18:17:39,Mai Mercado,"['bruger', 'sommeren', 'træne', 'chris_d_mercado', 'damhussøens', 'triathlon', '4', 'km', 'rundt', 'damhussøen', 'flot', 'maveplasker', 'dernæst', 'løb', 'klipklappere', 'brugsen', 'rosé', 'træningen', 'går', 'rigtig', 'godt', 'topform', 'sommerferien', '#dkpol']",da
2182,2018-07-15 22:23:20,Mai Mercado,"['sommerhilsen', 'går', 'torstengejl', 'espersendf', 'trinebramsen', 'god', 'sommer']",da
2183,2018-07-05 12:12:27,Mai Mercado,"['god', 'artikelserie', 'btdk', 'voldtægt', 'anders', 'holdning', 'vild', 'så', 'hamrende', 'beruset', 'kommer', 'busskur', 'forslået', 'krænket', 'tvunget', 'absolut', 'så', 'bare', 'spillets', 'regler']",da
2184,2018-07-04 18:20:12,Mai Mercado,"['interviewet', 'hjemløse', 'unge', 'poulstruve', 'eftermiddag', '#rf18', 'sikke', 'møde', 'oveni', 'sørget', 'mad', 'ærligt', 'indrømme', 'så', 'tit', 'får', 'knækbrød', 'makrel', 'tomat', 'mayo', 'holder', 'hele', 'vejen', '#dkpol']",da
2185,2018-07-01 18:06:15,Mai Mercado,"['står', 'laver', 'dip', 'ude', 'køkkenet', 'så', 'scorer', 'danmark', 'par', 'minutter', 'fester', 'stuen', 'vender', 'tilbage', 'dippen', 'så', 'scorer', 'kroaterne', 'færdig', 'lave', 'dip', '#crodan']",da
2186,2018-06-28 20:32:08,Mai Mercado,['stærkt'],da
2187,2018-06-27 19:43:23,Mai Mercado,"['stigende', 'antal', 'børn', 'unge', 'psykisk', 'sårbare', 'presset', 'stort', 'påvirker', 'hele', 'familien', 'pressemøde', 'morgen', '#dkpol']",no
2188,2018-06-20 14:19:34,Mai Mercado,"['tom', 'følelse', 'kroppen', 'brianmikkelsenc', 'stopper', 'minister', 'udover', 'god', 'kollega', 'god', 'ven', 'fantastisk', 'humor', 'hjertevarm', 'kæmpet', 'sammen', 'år', 'kommer', 'inderligt', 'savne', '#dkpol']",da
2189,2018-06-18 09:43:18,Mai Mercado,"['superfed', 'debat', 'tak', 'input']",da
2190,2018-06-18 09:42:44,Mai Mercado,"['møde', 'borgmester', 'sophia', 'osmani', 'psykisk', 'sårbare', 'børn', 'unge', 'tak', 'medarbejdere', 'detaljeret', 'fortalte', 'udfordringer', 'forebyggelsen', 'perspektiver', '#dkpol', '#dksocial']",da
2191,2018-06-17 19:58:34,Mai Mercado,"['skønt', 'møde', 'hkh', 'prinsesse', 'marie', 'folkemøde', 'inspirerende', 'samtale', 'francedk']",da
2192,2018-06-17 19:57:05,Mai Mercado,"['stort', 'tillykke']",da
2193,2018-06-15 10:43:51,Mai Mercado,"['fantastiske', 'debatter', 'folkemøde', 'fokus', 'debatterne', 'hvordan', 'stykker', 'indsatsen', 'omkring', 'børns', 'første', '1000', 'dage', 'plads', 'god', 'samtale', 'claus', 'hjorth', 'hunde', 'frivillighed', '#dkpol']",da
2194,2018-06-14 14:30:51,Mai Mercado,"['modtaget', '13', 'anbefalinger', 'opdragelsespanelet', 'spændende', 'forslag', 'god', 'debat', 'fremtidens', 'familiepolitik', '#opdragelsesdebatten', '#dkpol', '#familiepol']",da
2195,2018-06-13 16:48:26,Mai Mercado,"['inspirerende', 'møde', 'bla', 'danske', 'malenabelafonte', 'nationaldance', 'harlem', 'new', 'york', 'børn', 'handicap', 'løftes', 'igennem', 'danseundervisning', 'virkelig', 'stærk', 'oplevelse', 'giver', 'god', 'inspiration', 'hjem', 'dk', '#dkpol', '#dksocial']",da
2196,2018-06-12 15:43:43,Mai Mercado,"['sammen', 'bla', 'thorkild_olesen', 'møde', 'fn', 'god', 'debat', 'inspirerende', 'dialog', 'fns', 'handicapkonvention', '#dkpol', '#dkhandicap', '#dksocial']",da
2197,2018-06-05 13:30:09,Mai Mercado,"['paragraf', '44', 'grundloven', 'gør', 'klart', 'indfødsret', 'kun', 'opnås', 'ved', 'lov', 'datiden', 'tog', 'let', 'beslutning', 'give', 'udlændinge', 'statsborgerskab', 'derfor', 'nemt', 'opnå', 'dét', 'budskabet', '#odense', '#dkpol']",da
2198,2018-06-05 13:10:49,Mai Mercado,"['talte', 'glavendruplunden', '#nordfyn', 'grundlovens', 'paragraf', '76', 'lavet', 'obligatoriske', 'læringstilbud', 'grundloven', 'spillevende', 'støvet', '#dkpol']",da
2199,2018-05-31 08:10:55,Mai Mercado,"['diskriminationsforbuddet', 'vedtaget', '#yesthorkildwecanboogie', '#dkpol']",da
2200,2018-05-31 07:59:49,Mai Mercado,"['så', 'klar', 'første', 'dans']",da
2201,2018-05-30 20:18:15,Mai Mercado,"['stort', 'tillykke', 'sonjamjensen', 'ny', 'spidskandidat', 'spolitik', '#nyborg', 'spændende', 'kamp', 'følge', 'frem', '#kv21', '#dkpol']",da
2202,2018-05-30 17:00:01,Mai Mercado,"['gruppeformand', 'kender', 'godt', '#aftenenerreddet', '#slikmund', '#dkpol', '#ftlive']",da
2203,2018-05-28 12:44:17,Mai Mercado,"['netop', 'lavet', 'aftale', 'spolitik', 'radikale', 'sfpolitik', 'bedre', 'fordeling', 'daginstitutionerne', 'børn', 'udsatte', 'boligområder', 'møde', 'børn', 'andre', 'områder', 'så', 'kan', 'få', 'god', 'start', 'lære', 'danske', 'sprog', 'mv', '#dkpol', '#ghettonejtak']",da
2204,2018-05-28 10:03:45,Mai Mercado,"['børn', 'udsatte', 'boligområder', 'daginstitution', 'så', 'lærer', 'dansk', 'kommer', 'm', 'børnefællesskaber', 'får', 'kendskab', 'værdier', 'normer', 'landet', 'aftale', 'spolitik', 'danskdf', '1995', 'obligatorisklæringstilbud', '1', 'år', '#dkpol', '#ghettonejtak']",da
2205,2018-05-24 13:12:00,Mai Mercado,"['lige', 'præcis', 'derfor', 'indgik', 'bred', 'aftale', 'folketinget', 'forbud', 'proformaægteskaber', 'stoppet', 'bagmændene', 'udnytter', 'danmark', '#dkpol']",da
2206,2018-05-19 21:07:45,Mai Mercado,"['lækket', 'notat', 'blevet', 'misforstået', 'siger', 'intet', 'børn', 'afstå', 'middagslur', 'demokratiske', 'værdier', 'fx', 'respektere', 'hinanden', 'ligeværd', 'mellem', 'køn', 'selvfølge', 'parallelsamfund', 'afholde', 'kommentere', 'yderligere', 'midt', 'forhandlingerne', '#dkpol']",da
2207,2018-05-16 20:10:04,Mai Mercado,"['berlingske', 'morgen', 'foreslår', 'adoption', 'uden', 'samtykke', 'gennemføres', 'enklere', 'hurtigere', 'forældre', 'forældreevnen', 'handler', 'børnenes', 'mulighed', 'godt', 'liv', 'vægtes', 'andet', 'tak', 'opbakningen', 'redbarnetdk', 'bornsvilkar', '#dkpol']",da
2208,2018-05-15 09:21:31,Mai Mercado,"['åbne', 'skandinaviens', 'førende', 'messe', 'hjælpemidler', 'velfærdsteknologi', 'mindede', 'lige', 'vigtigheden', 'individuelle', 'konkrete', 'vurdering', 'kommunerne', 'tage', 'højde', 'familie', 'arbejdssituation', '#dkhandicap', '#dksocial', '#dkpol']",da
2209,2018-05-14 10:19:09,Mai Mercado,"['besøg', 'café', 'ingeborg', 'ringsted', 'så', 'ret', 'bennyandersen', 'café', 'helt', 'fantastisk', 'kan', 'særligt', '#dkpol']",da
2210,2018-05-04 10:54:56,Mai Mercado,"['netop', 'behandler', '#lovforslag', 'forbud', 'diskriminere', 'mennesker', '#handicap', 'fuld', 'opbakning', '#folketinget', '#dkpol']",da
2211,2018-05-04 07:50:27,Mai Mercado,"['lavet', 'bred', 'aftale', 'folketinget', 'forbyder', '#proformaægteskaber', 'lukker', 'bagdøren', 'gennem', 'danmark', 'eu', 'ny', 'enhed', 'kontrollere', 'ansøgning', 'ægteskab', 'grundigt', 'effektivt', 'så', 'gode', 'bryllupsturisme', 'består', '#dkpol']",da
2212,2018-05-03 07:14:14,Mai Mercado,"['stort', 'tillykke', 'brittbager', 'politisk', 'ordfører', 'både', 'hårdt', 'arbejde', 'rigtig', 'rigtig', 'sjovt', 'virkelig', 'lange', 'arbejdsdage', 'nød', 'fulde', 'drag', '#dkpol']",da
2213,2018-05-02 09:11:32,Mai Mercado,"['stort', 'tillykke', 'jakobellemann', 'evakjerhansen', 'aahlers', 'glæder', 'samarbejdet', 'få', 'kolleger', '#dkpol']",da
2214,2018-05-02 06:46:47,Mai Mercado,"['100', 'enig']",cy
2215,2018-05-01 19:01:15,Mai Mercado,"['kommer', 'savne', 'gode', 'grin', 'både', 'sorenpind', 'esben', 'dansk', 'politik', 'kedeligere', 'mindre', 'farverigt', 'sted', 'uden', 'to', 'mest', 'velklædte', 'ministre', 'regeringen', '#dkpol', '#rokade']",da
2216,2018-05-01 15:06:03,Mai Mercado,"['tidligere', 'borgmester', 'haarby', 'ole', 'møller', 'gået', 'bort', 'tidligt', 'kendt', 'ole', 'år', 'både', 'ildsjæl', 'dygtig', 'politisk', 'håndværker', 'savnet', 'hvil', 'fred', '#dkpol']",da
2217,2018-04-24 12:49:29,Mai Mercado,"['årsmøde', 'bornsvilkar', 'kjeldra', 'tusind', 'tak', 'jeres', 'kæmpe', 'arbejde', 'gør', 'fantastisk', 'gøre', 'mere', 'endnu', 'børn', 'godt', 'ska', 'bla', 'stoppe', 'digital', 'mobning', 'sætte', 'tidligere', 'første', '1000', 'dage', 'afgørende', 'børns', 'liv', '#dkpol']",da
2218,2018-04-19 06:26:49,Mai Mercado,"['hamrende', 'stolt', 'få', 'lov', 'tale', '100', 'velfærdstalenter', 'dag', 'tusinde', 'tak', 'jeres', 'kæmpe', 'engagement', 'gør', 'kæmpe', 'forskel', 'hver', 'evig', 'eneste', 'dag', '#dkpol']",da
2219,2018-03-27 08:01:13,Mai Mercado,"['aftale', 'partier', 'nyt', 'system', 'skilsmissefamilier', 'sætter', 'børnene', 'centrum', 'dyrebareste', '#dkpol', '#dksocial']",da
2220,2018-03-26 13:57:18,Mai Mercado,"['kommer', 'tættest', '2', '3', 'spørgsmål', '#langtfraborgen', 'mariannejelved', 'vinder', 'stadig', 'quizzen', 'wtf', 'askrost', '#rødelejesvende', '#snydmedsnydpå', '#dkpol']",da
2221,2018-03-21 16:51:06,Mai Mercado,"['thank', 'you', 'being', 'late', 'tomfriedman', 'fantastisk', 'indlæg', '#dkpol']",da
2222,2018-03-21 11:40:07,Mai Mercado,"['sidste', 'uge', 'larsclilleholt', '#brunsviger', 'konservativedk', 'dag', 'så', 'trinebramsen', 'heldig', '#brunsvigerambassadør', '#fyn', '#dkpol']",da
2223,2018-03-21 09:19:36,Mai Mercado,"['fantastisk', 'dag', 'vores', 'land', 'rekordmange', 'danskere', 'dag', 'stået', 'gået', 'arbejde', 'går', 'godt', 'danmark', '#dkpol']",da
2224,2018-03-20 17:44:31,Mai Mercado,"['stærk', 'politisk', 'opbakning', 'lovforslag', 'sociale', 'frikort', 'flotte', 'taler', 'salen', '#ftlive', '#dkpol']",da
2225,2018-03-19 14:24:47,Mai Mercado,"['frivillige', 'fællesskaber', 'kan', 'gøre', 'rigtig', 'udsatte', 'børn', 'vigtigste', 'budskaber', 'modvirke', 'ghettoer', 'så', 'nok', 'styrket', 'foreningsliv', 'derfor', 'kommet', 'initiativer', 'målrettet', 'parallelsamfund']",da
2226,2018-03-19 13:23:15,Mai Mercado,"['stor', 'personlighed', 'stærk', 'inspiration', 'gået', 'bort', 'savne', 'cc', 'nielsen', 'gode', 'samtaler', 'tanker', 'går', 'familien', 'hvil', 'fred']",da
2227,2018-03-18 19:08:47,Mai Mercado,"['#fodboldfonden', 'samler', 'udsatte', 'børn', 'bakker', 'blandt', 'andet', 'to', 'skønne', 'fynboer', '#dkpol']",da
2228,2018-03-16 06:46:58,Mai Mercado,"['dejligt', 'kigge', 'forbi', 'rigtig', 'gode', 'diskussioner']",da
2229,2018-03-16 06:39:42,Mai Mercado,"['altid', 'fornøjelse', 'sammen', 'lars', 'chr', 'lilleholt', 'kæmper', 'sammen', 'fyn', 'sætter', 'pris', 'tætte', 'samarbejde', 'fået', 'bygget', '#superkollega']",da
2230,2018-03-13 10:53:40,Mai Mercado,"['glad', 'opbakningen', 'civilsamfundet', 'kan', 'skabe', 'bedre', 'velfærd', 'helt', 'enig', 'moedrehjaelpen', 'thomsenninna', 'frivillighed', 'stå', 'stedet', 'værdifuldt', 'supplement', '#dkpol', '#dksocial']",da
2231,2018-03-05 14:23:57,Mai Mercado,"['hej', 'ekstrabladet', 'hvorfor', 'skriver', 'pålægge', 'kommuner', 'samkøre', 'data', 'samtidig', 'får', 'vinklet', 'familier', 'masseovervåges', 'begge', 'dele', 'helt', 'forkert', 'skønt', 'rent', 'faktisk', 'læse', 'regeringens', 'forslag', '#dkpol']",da
2232,2018-03-03 20:12:53,Mai Mercado,"['simpelthen', 'skandale', 'larsclilleholt', 'giver', 'dejligt', 'forspring', 'kampen', 'on', 'fynske', 'vælgere', '#skuhavegåetillouisnielsen']",da
2233,2018-03-03 12:41:13,Mai Mercado,"['ingen', 'intention', 'overvåge', 'samtlige', 'børnefamilier', 'politiken', 'overfortolker', 'fokus', 'give', 'kommuner', 'bedre', 'mulighed', 'dele', 'eksisterende', 'data', 'mellem', 'forvaltningerne', 'opspore', 'udsatte', 'børnunge', 'tidligrre', '#dkpol']",da
2234,2018-03-02 11:32:09,Mai Mercado,"['magisk', 'aften', 'går', 'røde', 'kors', 'besøgte', 'nødherberg', 'pas', 'godt', 'hjemløse', 'kulden']",da
2235,2018-03-01 12:36:09,Mai Mercado,"['gør', 'obligatorisk', 'børn', 'udsatte', 'boligområder', 'gå', 'dagtilbud', 'fylder', 'år', 'max', '30', 'nye', 'børn', 'enkelte', 'institution', 'må', 'komme', 'udsat', 'boligområde', 'giver', 'børnene', 'bedre', 'udgangspkt', 'videre', 'livet', '#ghettonejtak', '#étdanmark', '#dkpol', '#dksocial']",da
2236,2018-02-27 13:46:44,Mai Mercado,"['kommunerne', 'tidligt', 'spotte', 'børn', 'ghettoer', 'mistrives', 'give', 'kommunerne', 'mulighed', 'samkøre', 'data', 'familier', 'fx', 'sundheds', 'social', 'skoleområdet', 'se', 'bekymringer', 'så', 'kan', 'sætte', 'rette', 'hjælp', '#dkpol']",da
2237,2018-02-26 16:20:04,Mai Mercado,"['bør', 'ekstra', 'opmærksomme', 'hjemløse', 'lige', 'liv', 'død', 'så', 'koldt', 'ring', 'kommunen', 'københavn', 'akutnummer', '33', '17', '33', '33', 'kommunerne', 'klar', 'så', '#gåikkeforbi', '#hjemløse', '#dkpol', '#dksocial']",da
2238,2018-02-25 13:21:10,Mai Mercado,"['mener', 'radikale', 'egentlig', 'fordeling', 'børn', 'daginstitutioner', 'går', 'sagde', 'oestergaard', 'drnyheder', 'kommunerne', 'fastsætte', 'loft', 'inspireret', 'antal', 'indvandrere', 'kommunen', 'fredags', 'foreslået', 'loft', '33', 'så', 'radikales', 'politik', '#dkpol']",da
2239,2018-02-23 20:20:32,Mai Mercado,"['forbyde', 'proformaægteskaber', 'danmark', 'effektivt', 'lukke', 'bagdøren', 'svindler', 'ophold', 'eu', '#dkpol']",da
2240,2018-02-09 14:23:44,Mai Mercado,"['virkelig', 'stærke', 'input', 'udsatte', 'solid', 'politisk', 'drøftelse', 'beæret', 'rådgivet', 'så', 'seje', 'dygtige', 'mennesker', '#dkpol']",da
2241,2018-02-06 17:24:57,Mai Mercado,"['glad', 'ny', 'skatteaftale', 'plads', 'skattepolitik', 'familiepolitik', 'danske', 'familier', 'beholde', 'flere', 'penge', 'tjener', 'giver', 'frihed', 'dag', 'taget', 'endnu', 'vigtigt', 'skridt', 'rigtige', 'retning', '#dkpol']",da
2242,2018-02-04 11:51:22,Mai Mercado,"['så', 'kan', 'komme', 'videre', 'forhandlingerne', 'nyt', 'familieretssystem', 'godt', 'børn', 'rigtig', 'svært', 'dag', 'forældrenes', 'brud', 'bla', 'fordi', 'forældrene', 'voldsomt', 'konflikt', 'hinanden']",da
2243,2018-01-31 09:08:41,Mai Mercado,"['bekymrer', 'børn', 'mangler', 'basal', 'opdragelse', 'starter', 'skole', 'forældre', 'efterspørger', 'hjælp', 'børneopdragelsen', 'sætter', 'fokus', 'problemet', 'initiativet', 'opdragelsesdebatten', 'lanceres', 'dag', '#opdragelse', '#dkpol']",da
2244,2018-01-29 13:13:07,Mai Mercado,"['hel', 'sal', 'fuld', 'engagerede', 'unge', 'wauw', 'oplevelse', '#up18', '#dkpol', '#ftlive', '#spørgsmålisalen']",da
2245,2018-01-29 13:04:41,Mai Mercado,"['had', 'such', 'a', 'great', 'meeting', 'with', 'usambdenmark', 'today', 'a', 'great', 'pleasure', 'to', 'discuss', 'topics', 'like', 'children', 'and', 'civil', 'society', '#dkpol']",en
2246,2018-01-24 13:40:25,Mai Mercado,"['#smaaboernsloeftet', 'aflagt', 'forpligtet', 'vanvittigt', 'glad', 'stolt', 'både', 'børnenes', 'minister', 'socialminister', '#dkpol']",da
2247,2018-01-24 13:38:00,Mai Mercado,"['tak', 'tak', 'gode', 'idéer']",da
2248,2018-01-23 17:34:34,Mai Mercado,['stærkt'],da
2249,2018-01-23 07:17:18,Mai Mercado,"['fantastisk', 'så', 'afgiver', 'småbørnsløftet', '#voresguld']",da
2250,2018-01-22 18:43:24,Mai Mercado,"['stærkt', 'gået']",da
2251,2018-01-18 22:07:10,Mai Mercado,"['kan', 'nogen', 'forklare', 'hvorfor', 'interessant', 'se', 'to', 'kvindelige', 'politikeres', 'sko', 'nyhed', 'gang', 'fyensdk', 'prøvet', 'flere', 'gange', 'før', 'fx', 'pressemøde', 'interview', 'mm', '#skofetisch', '#menhvorfordog', '#nogenbud', 'siger', 'fyensdk', '#dkpol']",da
2252,2018-01-18 07:40:16,Mai Mercado,"['så', 'søm', 'gået', 'luften', 'credit', 'rosenkrantzt', 'håber', 'kommunerne', 'bruger', 'værktøjet', 'vise', 'særligt', 'effekten', 'tidlige', 'indsatser', 'husk', 'teoretisk', 'model', '#dkpol']",da
2253,2018-01-17 16:16:37,Mai Mercado,"['fyn', 'fin', '700', 'arbejdspladser', 'rigere', 'odense', 'får', 'flest', 'ligesom', 'middelfart', 'bogense', 'nyborg', 'svendborg', 'får', 'stor', 'bid', 'kagen', 'yderst', 'tilfreds', 'fynsk', 'minister', 'dag', '#dkpol', '#odensepol', '#udflytning']",da
2254,2018-01-16 13:18:11,Mai Mercado,"['begejstret', 'nye', 'medlemmer', 'frivilligraadet', '#frivillighed', '#dkpol']",da
2255,2018-01-16 12:28:43,Mai Mercado,"['helt', 'enig', 'superhyggeligt']",da
2256,2018-01-16 12:18:49,Mai Mercado,"['kan', 'næsten', 'få', 'armene', 'resultatet', 'valget', 'frivilligraadet', 'klar', 'fundet', '12', 'nye', 'dygtige', 'rådsmedlemmer', 'ser', 'utrolig', 'frem', 'samarbejdet', 'frivillighed', 'så', 'utrolig', 'vigtigt', 'sammen', 'løfte', 'dagsorden', '#frivillighed', '#dkpol']",da
2257,2018-01-12 13:13:48,Mai Mercado,"['paneldebat', 'mellem', 'oplægsholderne', 'inddragelse', 'salen', 'giver', 'endnu', 'flere', 'idéer', 'inspiration', 'nyt', 'handicappolitisk', 'oplæg', 'troelslundp', 'udarbejde', '#dkpol', '#handicappol', '#såerviigang']",da
2258,2018-01-01 17:38:22,Mai Mercado,"['helt', 'enig', 'larsloekke', 'fokus', 'børnene', 'parallelsamfund', 'stærk', 'tale', 'vores', 'statsminister', '#dkpol']",da
2259,2017-12-31 17:18:51,Mai Mercado,"['fantastisk', '#nytårstale', 'dronningen', 'tale', 'høj', 'grad', 'handlede', 'familen', 'børnefamilien', 'glæder', 'udfordringer', 'bringer', '#dkpol', '#godtnytår']",da
2260,2017-12-25 19:41:04,Mai Mercado,"['klar', 'sætte', 'opdragelse', 'debat', '2018', 'målet', 'få', 'forældre', 'diskutere', 'opdragelse', 'bestemt', 'opdragelse', '#opdragelsesdebatten', '#curlingbørn', '#laissezfaire', '#kæfttritogretning', '#familieminister', '#dkpol']",da
2261,2017-12-23 16:41:09,Mai Mercado,"['helt', 'store', 'mere', 'john', 'winther', 'savnet', 'hvil', 'fred', '#dkpol']",da
2262,2017-12-15 07:39:05,Mai Mercado,"['glad', 'stærkt', 'begejstret', 'madsroke', 'sagt', 'ja', 'formand', '#frivilligrådet', 'store', 'opgaver', 'venter', '#dkpol']",da
2263,2017-12-12 06:07:12,Mai Mercado,"['lidt', 'diskuterer', '#opdragelse', 'gotv', '2dk', '#dkpol']",da
2264,2017-12-11 14:49:30,Mai Mercado,"['sikke', 'fest', 'grangård', '#jelling', 'årets', 'dagtilbud', 'fejret', 'manér', 'bla', 'foa_dk', 'bupldk', 'borgmesteren', 'forældrenestyrelsen', 'børnene', 'lige', 'så', 'koldt', 'laden', 'lige', 'så', 'stærkt', 'mærkede', 'hjertevarmen', '#dkpol']",da
2265,2017-12-11 12:43:48,Mai Mercado,"['nemlig', 'lige', 'lidt', 'årets', 'dagtilbud', 'kåres', 'kan', 'al', 'fald', 'fortælle', 'vej', 'by', 'jyske', 'kendt', 'historisk', 'monument', 'årets', 'dagtilbud', '2017']",da
2266,2017-12-07 14:13:32,Mai Mercado,"['fyn', 'giver', '#brunsviger', 'næstved', 'giver', 'ost', '#takforgaven', '#denrygerpågavelisten', '#franskgedderulle', '#nogetmedenmotorvej']",da
2267,2017-12-05 15:20:00,Mai Mercado,"['kommende', 'frivilligråd', 'udpeges', '8', 'medlemmer', 'frivillige', 'sociale', 'sektor', 'giver', 'stærkere', 'stemme', 'frivillige', '#dkpol', '#frivillighed']",da
2268,2017-12-03 21:03:06,Mai Mercado,"['jeres', 'store', 'engagement', 'betyder', 'sammen', 'kan', 'løfte', 'dagsordenen']",da
2269,2017-12-01 17:08:47,Mai Mercado,"['taler', 'tit', 'socialt', 'udsatte', 'svageste', 'samfundet', 'holdt', 'bruge', 'sidste', 'udtryk', 'udsatte', 'svage', 'stærke', 'kræver', 'ekstreme', 'ressourcer', 'hjemløs', 'misbruger', 'voldsramt', 'mm', '#dksocial', '#dkpol']",da
2270,2017-11-28 13:41:33,Mai Mercado,"['tillykke', 'gengangere', 'nye', 'medlemmer', 'rådet', 'socialt', 'udsatte', 'udsatte', 'ser', 'frem', 'fortsat', 'godt', 'samarbejde', '#dksoc', '#dkpol']",da
2271,2017-11-21 23:51:01,Mai Mercado,"['frederiksberg', '#dkpol']",de
2272,2017-11-21 22:52:40,Mai Mercado,"['flot', 'fremgang', 'cilyngby', 'stærkt', 'sofia', 'osmani', '#dkpol']",da
2273,2017-11-21 22:40:17,Mai Mercado,"['åhhhh', 'kerteminde']",da
2274,2017-11-21 22:20:03,Mai Mercado,"['absolut', 'flertal', 'vallensbaekdk', 'konservativedk', 'henrik', 'rasmussen', '#dkpol']",da
2275,2017-11-21 22:00:57,Mai Mercado,"['fantastisk', 'valgsejr']",da
